Locality,Sub_locality,Street,Code
Rose_Hill,ROCHE BRUNES_PLAISANCE 2,Maxime  Remy St _ Limit VI,71259
Rose_Hill,ROCHE BRUNES_PLAISANCE 2,Mere Theresa St _Limit VII,71259
Rose_Hill,ROCHE BRUNES_PLAISANCE 2,Ratsitatane _north from Jhuboo to Concorde,71259
Rose_Hill,ROCHE BRUNES_PLAISANCE 2,Roches Brunes Ave _south from Jhuboo to Concorde,71259
Rose_Hill,ROCHE BRUNES_PLAISANCE 2,Rue de la concorde _eastern side,71259
Rose_Hill,ROCHE BRUNES_PLAISANCE 2,Sister Clemence Avenue  _from Jhuboo to Fanchette,71259
Rose_Hill,ROSE HILL CENTRE 1,A_ Gelle,71360
Rose_Hill,ROSE HILL CENTRE 1,Abbe Harel,71360
Rose_Hill,ROSE HILL CENTRE 1,Ambrose Avenue _north,71360
Rose_Hill,ROSE HILL CENTRE 1,Andre Glover,71360
Rose_Hill,ROSE HILL CENTRE 1,B_Blackburn,71360
Rose_Hill,ROSE HILL CENTRE 1,Barbeau,71360
Rose_Hill,ROSE HILL CENTRE 1,C_ David,71360
Rose_Hill,ROSE HILL CENTRE 1,Celestin Lane,71360
Rose_Hill,ROSE HILL CENTRE 1,Dr Raoul Felix,71360
Rose_Hill,ROSE HILL CENTRE 1,Ernest,71360
Rose_Hill,ROSE HILL CENTRE 1,Farquhar,71360
Rose_Hill,ROSE HILL CENTRE 1,G_Bowen,71360
Rose_Hill,ROSE HILL CENTRE 1,Hugnin _east from Ambrose to P_Laval,71360
Rose_Hill,ROSE HILL CENTRE 1,Imp Milien,71360
Rose_Hill,ROSE HILL CENTRE 1,L Regis,71360
Rose_Hill,ROSE HILL CENTRE 1,La Martine,71360
Rose_Hill,ROSE HILL CENTRE 1,Milton,71360
Rose_Hill,ROSE HILL CENTRE 1,Pere Laval Street _south,71360
Rose_Hill,ROSE HILL CENTRE 1,Raymond Peril,71360
Rose_Hill,ROSE HILL CENTRE 1,Royal Rd _west from Pere Laval to Ambrose,71360
Rose_Hill,ROSE HILL CENTRE 1,Sir Edgar Laurent,71360
Rose_Hill,ROSE HILL CENTRE 1,Wellington,71360
Rose_Hill,ROSE HILL CENTRE 1,Willoughby,71360
Rose_Hill,ROSE HILL CENTRE 2,Ambrose Avenue _south,71361
Rose_Hill,ROSE HILL CENTRE 2,Ambrose Lane,71361
Rose_Hill,ROSE HILL CENTRE 2,C_ Antelme  _north,71361
Rose_Hill,ROSE HILL CENTRE 2,Captan Bruce,71361
Rose_Hill,ROSE HILL CENTRE 2,E_ Serret,71361
Rose_Hill,ROSE HILL CENTRE 2,Edison,71361
Rose_Hill,ROSE HILL CENTRE 2,Gordon,71361
Rose_Hill,ROSE HILL CENTRE 2,Hugnin _east from Ambrose to C_ Antelme,71361
Rose_Hill,ROSE HILL CENTRE 2,Joseph Riviere,71361
Rose_Hill,ROSE HILL CENTRE 2,L_ LHoste,71361
Rose_Hill,ROSE HILL CENTRE 2,Leguen,71361
Rose_Hill,ROSE HILL CENTRE 2,Royal Rd _west from C_Antelme  to Ambrose,71361
Rose_Hill,ROSE HILL CENTRE 2,Seide Gelle,71361
Rose_Hill,ROSE HILL CENTRE 2,St Joseph Lane,71361
Rose_Hill,ROSE HILL CENTRE 2,Thomy Rousset,71361
Rose_Hill,ROSE HILL CENTRE 3,C_ Antelme  _south,71362
Rose_Hill,ROSE HILL CENTRE 3,Dr Maurice Cure_north,71362
Rose_Hill,ROSE HILL CENTRE 3,Dr_ de Chazal Antelme to Cure,71362
Rose_Hill,ROSE HILL CENTRE 3,Dumas,71362
Rose_Hill,ROSE HILL CENTRE 3,Inkerman_royal to Cure,71362
Rose_Hill,ROSE HILL CENTRE 3,Boodhun from Cure to Inkerman,71362
Rose_Hill,ROSE HILL CENTRE 3,L_LHomme from Cure to Inkerman,71362
Rose_Hill,ROSE HILL CENTRE 3,Mamet,71362
Rose_Hill,ROSE HILL CENTRE 3,Notre Dame De Lourdes,71362
Rose_Hill,ROSE HILL CENTRE 3,Royal Rd _west side from Round About to Antelme,71362
Rose_Hill,ROSE HILL CENTRE 3,Singery from Cure to Antelme,71362
Rose_Hill,ROSE HILL CENTRE 3,Remono from Cure to Inkerman,71362
Rose_Hill,ROSE HILL CENTRE 3,Sir Charles Lees,71362
Rose_Hill,ROSE HILL CENTRE 3,Sonnee Mosque,71362
Rose_Hill,ROSE HILL CENTRE 3,Thierry,71362
Rose_Hill,ROSE HILL CENTRE 4,De Singery from Cure to Inkerman,71363
Rose_Hill,ROSE HILL CENTRE 4,Dr_ de Chazal from Inkerman to Cure,71363
Rose_Hill,ROSE HILL CENTRE 4,Dr Lorens,71363
Rose_Hill,ROSE HILL CENTRE 4,Dr Maurice Cure_south,71363
Rose_Hill,ROSE HILL CENTRE 4,E_Pellereau,71363
Rose_Hill,ROSE HILL CENTRE 4,Gladstone _north side,71363
Rose_Hill,ROSE HILL CENTRE 4,Inkerman _Hugnin to Cure,71363
Rose_Hill,ROSE HILL CENTRE 4,L_LHomme _gladstone to Cure,71363
Rose_Hill,ROSE HILL CENTRE 4,Labourdonnais _gladstone to Cure,71363
Rose_Hill,ROSE HILL CENTRE 4,Laplace _gladstone to inkerman,71363
Rose_Hill,ROSE HILL CENTRE 4,Mallac _gladstone to p o wales,71363
Rose_Hill,ROSE HILL CENTRE 4,Prince of Wales,71363
Rose_Hill,ROSE HILL CENTRE 4,R_ Boodhun,71363
Rose_Hill,ROSE HILL CENTRE 4,S_ Soopramanien from Hugnin to Cure,71363
Rose_Hill,ROSE HILL CENTRE 4,Sholay _gladstone to p o wales,71363
Rose_Hill,ROSE HILL CENTRE 5,Anquetil,71364
Rose_Hill,ROSE HILL CENTRE 5,Atchia,71364
Rose_Hill,ROSE HILL CENTRE 5,Beaugeard,71364
Rose_Hill,ROSE HILL CENTRE 5,Blondeau,71364
Rose_Hill,ROSE HILL CENTRE 5,Boundary North _Hugnin to Laboudonnais,71364
Rose_Hill,ROSE HILL CENTRE 5,Dr Bour,71364
Rose_Hill,ROSE HILL CENTRE 5,Gladstone _south side Hugnin to labourdonnais,71364
Rose_Hill,ROSE HILL CENTRE 5,Hugnin _east side boundary_gladstone,71364
Rose_Hill,ROSE HILL CENTRE 5,Labourdonnais_west gladstone to boundary,71364
Rose_Hill,ROSE HILL CENTRE 5,Laplace _gladstone to Hurdowar,71364
Rose_Hill,ROSE HILL CENTRE 5,Mallac _gladstone to Blondeau,71364
Rose_Hill,ROSE HILL CENTRE 5,P_ Camille,71364
Rose_Hill,ROSE HILL CENTRE 5,P_ Neyrolles,71364
Rose_Hill,ROSE HILL CENTRE 5,Pere Jean de Roton _Hugnin to Labourdonnais,71364
Rose_Hill,ROSE HILL CENTRE 5,Promenade R_Armand,71364
Rose_Hill,ROSE HILL CENTRE 5,R_ Hurdowar _Hugnin to labourdonnais,71364
Rose_Hill,ROSE HILL CENTRE 5,S_ Balgobin _up to labourdonnais,71364
Rose_Hill,ROSE HILL CENTRE 5,S_Dhanjee _Hugnin to Labourdonnais,71364
Rose_Hill,ROSE HILL CENTRE 5,Sholay _gladstone Blondeau,71364
Rose_Hill,ROSE HILL CENTRE 5,Stevenson,71364
Rose_Hill,ROSE HILL CENTRE 6,Balgobin,71365
Rose_Hill,ROSE HILL CENTRE 6,Boundary North _Promenade to Laboudonnais,71365
Rose_Hill,ROSE HILL CENTRE 6,Gladstone _south side Cure  to labourdonnais,71365
Rose_Hill,ROSE HILL CENTRE 6,J_C_DAvoine,71365
Rose_Hill,ROSE HILL CENTRE 6,Labourdonnais _east gladstone to boundary,71365
Rose_Hill,ROSE HILL CENTRE 6,Leoville LHomme _gladstone to hurdowar,71365
Rose_Hill,ROSE HILL CENTRE 6,Malaval,71365
Rose_Hill,ROSE HILL CENTRE 6,Pasteur Badaux,71365
Rose_Hill,ROSE HILL CENTRE 6,Pere Jean de Roton _Promenade to Labourdonnais,71365
Rose_Hill,ROSE HILL CENTRE 6,Promenade Roland Armand,71365
Rose_Hill,ROSE HILL CENTRE 6,R_ Hurdowar _Promenade to labourdonnais,71365
Rose_Hill,ROSE HILL CENTRE 6,Remono _bus stop to Dhanjee,71365
Rose_Hill,ROSE HILL CENTRE 6,S_ Balgobin _D Taylor to labourdonnais,71365
Rose_Hill,ROSE HILL CENTRE 6,S_Dhanjee _Remono  to Labourdonnais,71365
Rose_Hill,ROSE HILL CENTRE 7,Boundary  _north side D Taylor to river,71366
Rose_Hill,ROSE HILL CENTRE 7,District Court,71366
Rose_Hill,ROSE HILL CENTRE 7,Duncan Taylor St,71366
Rose_Hill,ROSE HILL CENTRE 7,E_ Francois,71366
Rose_Hill,ROSE HILL CENTRE 7,Elias,71366
Rose_Hill,ROSE HILL CENTRE 7,Health  Centre,71366
Rose_Hill,ROSE HILL CENTRE 7,Moka Rd _ J_Nyerere,71366
Rose_Hill,ROSE HILL CENTRE 7,Police Hqtrs,71366
Rose_Hill,ROSE HILL CENTRE 7,Royal Road from Boundary to Round About,71366
Rose_Hill,ROSE HILL CENTRE 7,Sir Virgil Naz,71366
Rose_Hill,ROSE HILL CENTRE 7,Telephone Exchange,71366
Rose_Hill,ROSE HILL CENTRE 7,Vandermersh _east from round about to CEB,71366
Rose_Hill,ROSE HILL CENTRE 8,Impasse Louis Couacaud,71367
Rose_Hill,ROSE HILL CENTRE 8,Impasse St Ignace,71367
Rose_Hill,ROSE HILL CENTRE 8,Kennedy,71367
Rose_Hill,ROSE HILL CENTRE 8,Malartic _ Southern Part,71367
Rose_Hill,ROSE HILL CENTRE 8,Poupinel De Valence,71367
Rose_Hill,ROSE HILL CENTRE 8,R_ Rochecouste,71367
Rose_Hill,ROSE HILL CENTRE 8,Royal Rd East side from Malartic to Post Office,71367
Rose_Hill,ROSE HILL CENTRE 8,Roux St,71367
Rose_Hill,ROSE HILL CENTRE 8,S_ Telemaque,71367
Rose_Hill,ROSE HILL CENTRE 8,Selmour  Ahnee,71367
Rose_Hill,ROSE HILL CENTRE 8,Vandermersch _Malartic to S Ahnee,71367
Rose_Hill,ROSE HILL CENTRE 9,C_D_Gaulle,71368
Rose_Hill,ROSE HILL CENTRE 9,De Caen,71368
Rose_Hill,ROSE HILL CENTRE 9,Dr E_ Ythier,71368
Rose_Hill,ROSE HILL CENTRE 9,Dr Etienne,71368
Rose_Hill,ROSE HILL CENTRE 9,G_Pitot,71368
Rose_Hill,ROSE HILL CENTRE 9,G_Soobhan,71368
Rose_Hill,ROSE HILL CENTRE 9,Guy Blackburn,71368
Rose_Hill,ROSE HILL CENTRE 9,Impasse A_ Loumeau,71368
Rose_Hill,ROSE HILL CENTRE 9,Larche Lane,71368
Rose_Hill,ROSE HILL CENTRE 9,Larche st,71368
Rose_Hill,ROSE HILL CENTRE 9,Malartic North Side,71368
Rose_Hill,ROSE HILL CENTRE 9,Promenade Roland Armand,71368
Rose_Hill,ROSE HILL CENTRE 9,Rev Lebrun southern side,71368
Rose_Hill,ROSE HILL CENTRE 9,Royal Malartic to Rev Lebrun,71368
Rose_Hill,ROSE HILL CENTRE 9,Suzor,71368
Rose_Hill,ROSE HILL CENTRE 9,Swami Sivananda Road,71368
Rose_Hill,STANLEY 1,A_M_Sookia,71170
Rose_Hill,STANLEY 1,Antelme Lane 1,71170
Rose_Hill,STANLEY 1,Antelme Lane 2,71170
Rose_Hill,STANLEY 1,Berthaud _east side only from Ratsitatane to St Anne,71170
Rose_Hill,STANLEY 1,Bradshaw Ave,71170
Rose_Hill,STANLEY 1,C_Antelme from Hugnin to Irlen,71170
Rose_Hill,STANLEY 1,Hugnin from Ratsitatane to St Anne _west side only,71170
Rose_Hill,STANLEY 1,Iqbal Lane,71170
Rose_Hill,STANLEY 1,Jadoo _seeneevassen,71170
Rose_Hill,STANLEY 1,M_Lacoste,71170
Rose_Hill,STANLEY 1,Mariamen Temple,71170
Rose_Hill,STANLEY 1,Mnanacourt,71170
Rose_Hill,STANLEY 1,N_Irlen,71170
Rose_Hill,STANLEY 1,Panchoo Lane,71170
Rose_Hill,STANLEY 1,R_Rivet Lane,71170
Rose_Hill,STANLEY 1,Ratsitatane Lane,71170
Rose_Hill,STANLEY 1,RATSITATANE _south side only from Hugnin to Berthaud,71170
Rose_Hill,STANLEY 1,Roopun lane,71170
Rose_Hill,STANLEY 1,School lane,71170
Rose_Hill,STANLEY 1,St Anne _north side only from Berthaud to Hugnin,71170
Rose_Hill,STANLEY 1,Thakoor,71170
Rose_Hill,STANLEY 1,Toureau 3,71170
Rose_Hill,STANLEY 1,Venkatasamy Lane,71170
Rose_Hill,STANLEY 2,Barossy Lane,71171
Rose_Hill,STANLEY 2,Berthaud _east side from C_D_Garde to St Anne,71171
Rose_Hill,STANLEY 2,Chady Lane,71171
Rose_Hill,STANLEY 2,Corp D_Garde _north side only Berthaud  to Hugnin,71171
Rose_Hill,STANLEY 2,Goyaviers Ave,71171
Rose_Hill,STANLEY 2,D Amen Temple Rd _Pagoda,71171
Rose_Hill,STANLEY 2,Gajadhur Ave,71171
Rose_Hill,STANLEY 2,Hugnin _west side  from C_D_Garde  to St Anne,71171
Rose_Hill,STANLEY 2,Jinnah Ave from St Anne to C_D_Garde,71171
Rose_Hill,STANLEY 2,M_Gandhi Ave  from St Anne to C_D_Garde,71171
Rose_Hill,STANLEY 2,Mathuvirin St,71171
Rose_Hill,STANLEY 2,Panchoo Rd from St Anne to C_D_Garde,71171
Rose_Hill,STANLEY 2,Pillay Lane,71171
Rose_Hill,STANLEY 2,Queen St,71171
Rose_Hill,STANLEY 2,Rosiers Lane,71171
Rose_Hill,STANLEY 2,St Anne Rd _ south part from Berthaud to Hugnin,71171
Rose_Hill,STANLEY 2,Tagore Lane,71171
Rose_Hill,STANLEY 2,Tamariniers Ave,71171
Rose_Hill,STANLEY 2,Tirvengadum,71171
Rose_Hill,TREFLES 1,Boundary _north side  from Panchoo  to Hugnin,71173
Rose_Hill,TREFLES 1,C_D_Garde _southern side  Panchoo  to Hugnin,71173
Rose_Hill,TREFLES 1,Manilall  _east side from Panchoo  to Hugnin,71173
Rose_Hill,TREFLES 1,Dr Ferriere Avenue,71173
Rose_Hill,TREFLES 1,Dr Nooraya Street,71173
Rose_Hill,TREFLES 1,Ferriere Lane,71173
Rose_Hill,TREFLES 1,Hugnin  _west side  from C_D_Garde  to Boundary,71173
Rose_Hill,TREFLES 1,Imp Chasteauneuf,71173
Rose_Hill,TREFLES 1,Manilall from Hugnin to Panchoo _Stanley Ave,71173
Rose_Hill,TREFLES 1,Pagoda Avenue from C D Gardes to Rozemont,71173
Rose_Hill,TREFLES 1,Panchoo _East side  from Boundary to C_D_Garde,71173
Rose_Hill,TREFLES 1,Panchoo Lane B,71173
Rose_Hill,TREFLES 1,R_E Hart,71173
Rose_Hill,TREFLES 1,Sawmy _from Ferriere to Panchoo,71173
Rose_Hill,TREFLES 2,Boundary _south side  from Panchoo to Winners,71174
Rose_Hill,TREFLES 2,C_D_Garde _south side  Panchoo  to Jinnah,71174
Rose_Hill,TREFLES 2,Sawmy Ave from M_gandhi Ave to Jinnah Ave,71174
Rose_Hill,TREFLES 2,Ameerally Lane,71174
Rose_Hill,TREFLES 2,Berthaud from Rozemont to boundary lane,71174
Rose_Hill,TREFLES 2,Bougainvilles Ave,71174
Rose_Hill,TREFLES 2,Bradshaw St,71174
Rose_Hill,TREFLES 2,Crystal lane,71174
Rose_Hill,TREFLES 2,Crystal Lane,71174
Rose_Hill,TREFLES 2,Dr Jeetoo Ave,71174
Rose_Hill,TREFLES 2,Dr M_ Cure St,71174
Rose_Hill,TREFLES 2,Dr Manilall Lane,71174
Rose_Hill,TREFLES 2,E Anquetil St,71174
Rose_Hill,TREFLES 2,Galaxy lane,71174
Rose_Hill,TREFLES 2,Gaya Lane,71174
Rose_Hill,TREFLES 2,Hirondelle Lane,71174
Rose_Hill,TREFLES 2,Imp Jeetoo,71174
Rose_Hill,TREFLES 2,Jeetoo lane,71174
Rose_Hill,TREFLES 2,Jinnah _East from C_D_Garde to Rozemont,71174
Rose_Hill,TREFLES 2,Le Beau Lane,71174
Rose_Hill,TREFLES 2,M_Gandhi St,71174
Rose_Hill,TREFLES 2,Mahatma Gandhi Ave,71174
Rose_Hill,TREFLES 2,Mahatma Gandhi Lane,71174
Rose_Hill,TREFLES 2,Marguerite_part,71174
Rose_Hill,TREFLES 2,Panchoo Lane A,71174
Rose_Hill,TREFLES 2,Panchoo one side  from Boundary to C_D_Garde,71174
Rose_Hill,TREFLES 2,R_Seeneevassen St,71174
Rose_Hill,TREFLES 2,Rozemont _south Jeetoo to Berthaud,71174
Rose_Hill,TREFLES 3,Boundary from Berthaud to Winners _ north side only,71175
Rose_Hill,TREFLES 3,Cactus Ave,71175
Rose_Hill,TREFLES 3,Orchides Ave,71175
Rose_Hill,TREFLES 3,Aquarelle lane,71175
Rose_Hill,TREFLES 3,Berthaud from Boundary to Boundary lane,71175
Rose_Hill,TREFLES 3,Blue lane,71175
Rose_Hill,TREFLES 3,Boundary lane,71175
Rose_Hill,TREFLES 3,Canda _conal part,71175
Rose_Hill,TREFLES 3,Fleur de Lys,71175
Rose_Hill,TREFLES 3,Geranuim,71175
Rose_Hill,TREFLES 3,Glaeil,71175
Rose_Hill,TREFLES 3,Green Lane,71175
Rose_Hill,TREFLES 3,Marguerite_part,71175
Rose_Hill,TREFLES 3,Pillay lane,71175
Rose_Hill,TEFLES HOUSING ESTATE,Bach lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Berlioz lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Berthaud from C_D Garde to G Rozemont,71176
Rose_Hill,TEFLES HOUSING ESTATE,Berthaud,71176
Rose_Hill,TEFLES HOUSING ESTATE,Chopin Lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Cocotiers lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,C_D_Garde _south side Morc Bholah to Jinnah,71176
Rose_Hill,TEFLES HOUSING ESTATE,Guy Rozemonmt _north part from Jinnah to Monc Bholah,71176
Rose_Hill,TEFLES HOUSING ESTATE,Haendel lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Jinnah Ave _west from C_D Garde to G_ Rozemont,71176
Rose_Hill,TEFLES HOUSING ESTATE,M_A Dinnah Lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Mozart Lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Palmier Lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Schubert Lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Schuman Lane,71176
Rose_Hill,TEFLES HOUSING ESTATE,Soudun Lane,71176
Saint Julien dHotman,Camp Thorel,,80101
Saint Julien dHotman,Saint Julien dHotman,,80102
Saint Julien Village,Saint Julien Village,,41901
Saint Julien Village,Rich Fund,,41902
Saint Julien Village,Union Flacq,,41903
Saint Pierre,Chantenay,,81401
Saint Pierre,Camp Auguste,,81401
Saint Pierre,Circonstance,,81402
Saint Pierre,Cite Cote DOr,,81403
Saint Pierre,Cote dOr VRS 1,,81404
Saint Pierre,Helvetia,,81405
Saint Pierre,Industrial Zone_Old Post Office,,81406
Saint Pierre,Kendra,,81407
Saint Pierre,LAgrement,,81408
Saint Pierre,Mont Fleuri,,81409
Saint Pierre,Morc Frangipanne Phase 2,,81410
Saint Pierre,Morc Frangipanne Phase 3,,81411
Saint Pierre,Morc MDA circonstance,,81412
Saint Pierre,Morc Merrytown,,81413
Saint Pierre,Morc Raffray,,81414
Saint Pierre,Morc Traffic Centre,,81415
Saint Pierre,Morc VRS 1,,81416
Saint Pierre,Petit Verger,,81417
Saint Pierre,Roselyn Cottage,,81418
Saint Pierre,Rte Bois Cheri,,81419
Saint Pierre,SAINT PIERRE 114_162,,81420
Saint Pierre,Sites and Services,,81421
Saint Pierre,Traffic Commercial centre,,81422
Saint Pierre,VIGNOL NHDC,,81423
Sebastopol,Cent Gaulettes,,42101
Sebastopol,Cite Sebastopol,,42102
Sebastopol,Clavet,,42103
Sebastopol,Etoile,,42104
Sebastopol,Lesur,,42105
Sebastopol,Pellegrin,,42106
Sebastopol,Sebastopol,,42107
Souillac,Cite Boodhoo,,60801
Souillac,Cite EDC Chaline,,60802
Souillac,Cite EDC Pitot,,60803
Souillac,Cite Gris Gris,,60804
Souillac,Cite Texamon,,60805
Souillac,Lady Barkly,,60806
Souillac,Morc Brise de Mer,,60807
Souillac,Morc GRIS GRIS,,60808
Souillac,NHDC Brise De Mer,,60809
Souillac,Souillac,,60810
Souillac,Terracine,,60811
Souillac,VRS 1 souillac,,60812
Souillac,VRS 2 souillac,,60813
St Hubert,Beau Site,,51901
St Hubert,Camp Filbert,,51902
St Hubert,Camp Florine,,51903
St Hubert,Camp Jardin,,51904
St Hubert,Camp Ramphul,,51905
St Hubert,Cent Gaulettes,,51906
St Hubert,Cite CHA,,51907
St Hubert,Cite St Hilaire,,51908
St Hubert,Hydro Power Station,,51909
St Hubert,Le Val Nature Park,,51910
St Hubert,Morc Dussoye,,51911
St Hubert,Morc Henry,,51912
St Hubert,Riche en Eau,,51913
St Hubert,St Hilaire,,51914
St Hubert,St Hubert,,51915
St Hubert,Ste Madeleine,,51916
St Hubert,Ste Philomene,,51917
Surinam,African Town squatters,,60901
Surinam,Balance,,60902
Surinam,CEMETARY Squatters,,60903
Surinam,Cite de Dieu Squatters,,60904
Surinam,Cite EDC 1 Surinam,,60905
Surinam,Cite EDC 2 Surinam,,60906
Surinam,Coastal_mandir,,60907
Surinam,Katamaraz,,60908
Surinam,Martiniere,,60909
Surinam,Morc Dhunputh,,60910
Surinam,Morc DIDI,,60911
Surinam,Morc Gobin,,60912
Surinam,NHDC Filao,,60913
Surinam,Pomponette,,60914
Surinam,Riambel,,60915
Surinam,Rochester_Mosque,,60916
Surinam,Saint Louis,,60917
Surinam,Sept Croisees,,60918
Surinam,Trois Bras,,60919
Tamarin,Barachois,,90901
Tamarin,Cap Dal,,90902
Tamarin,Cite EDC,,90903
Tamarin,Cite Padco,,90904
Tamarin,Domaine Mont Calme,,90905
Tamarin,La Mivoie,,90906
Tamarin,La Tourelle,,90907
Tamarin,Morc Black Rock,,90908
Tamarin,Morc_ Mont Calme,,90909
Tamarin,Morc Carlos,,90910
Tamarin,Morc Corail,,90911
Tamarin,Morc Investors,,90912
Tamarin,Morc Le Domain,,90913
Tamarin,Morc Les Alizees,,90914
Tamarin,Morc Les Salines,,90915
Tamarin,Morc Salt Pan,,90916
Tamarin,Morc_ La Falaise,,90917
Tamarin,Morc_ St_ Benoit,,90918
Tamarin,Morc_ Verojan,,90919
Tamarin,NHDC,,90920
Tamarin,Tamarin,,90921
Tamarin,Tamarin Golf,,90922
Terre Rouge,Bois Marchand,,21401
Terre Rouge,Bois Pignolet,,21402
Terre Rouge,Camp La Boue,,21403
Terre Rouge,C_E_B Sq_,,21404
Terre Rouge,Cite Bois Marchand,,21405
Terre Rouge,Mamzelle Laure,,21406
Terre Rouge,Morc Bussawon,,21407
Terre Rouge,Morc_ Cathan,,21408
Terre Rouge,Morc_ Green Park,,21409
Terre Rouge,Morc Peerun,,21410
Terre Rouge,Morc_Poonith,,21411
Terre Rouge,Morc_Ragoobar,,21412
Terre Rouge,Morc Soobratty,,21413
Terre Rouge,Morc_Tara,,21414
Terre Rouge,St Joseph,,21415
Terre Rouge,Terre Rouge,,21416
The Vale,Lower Vale,,31301
The Vale,Upper Vale,,31302
Tombeau Bay,Auberge,,21701
Tombeau Bay,Bay Village,,21702
Tombeau Bay,Cite Florida,,21703
Tombeau Bay,Cite Illois,,21704
Tombeau Bay,Cite La Chaux_State Land,,21705
Tombeau Bay,Dockers land,,21706
Tombeau Bay,Elizabethville,,21707
Tombeau Bay,Industrial Zone,,21708
Tombeau Bay,Le Goulet _Royal Rd,,21709
Tombeau Bay,Morc Beau Rivage,,21710
Tombeau Bay,Morc Boucan,,21711
Tombeau Bay,Morc Concorde,,21712
Tombeau Bay,Morc Coprim,,21713
Tombeau Bay,Morc Dassagne,,21714
Tombeau Bay,Morc Filature,,21715
Tombeau Bay,Morc Fong Sing,,21716
Tombeau Bay,Morc Illois,,21717
Tombeau Bay,Morc La Cocheyle,,21718
Tombeau Bay,Morc Le Verger,,21719
Tombeau Bay,Morc Madhoo,,21720
Tombeau Bay,Morc Mignot,,21721
Tombeau Bay,Morc Rouillard,,21722
Tombeau Bay,Morc Ruhomatally,,21723
Tombeau Bay,Morc Senestra,,21724
Tombeau Bay,Morc Swan,,21725
Tombeau Bay,Morc Zenith,,21726
Tombeau Bay,NHDC,,21727
Tombeau Bay,Paille en Queue,,21728
Tombeau Bay,Pont Bruniquel,,21729
Tombeau Bay,Residence St Malo,,21730
Tombeau Bay,Riche Terre,,21731
Tombeau Bay,St Malo,,21732
Tombeau Bay,Tombeau Bay_Royal Rd,,21733
Tombeau Bay,Tresor,,21734
Tombeau Bay,Village les cocotiers,,21735
Triolet,Cinema Casse,,21501
Triolet,Cite EDC,,21502
Triolet,Huitieme Mile,,21503
Triolet,Neuvieme Mile,,21504
Triolet,NHDC _Solitude,,21505
Triolet,Septieme Mile,,21506
Triolet,Solitude,,21507
Triolet,Terminus,,21508
Triolet,Trois Boutiques,,21509
Trois Boutiques,Beau Fonds,,52001
Trois Boutiques,Carreau Esnouf,,52002
Trois Boutiques,Carreau La Paille,,52003
Trois Boutiques,Cite Ouvrière,,52004
Trois Boutiques,Cite Trois Boutiques,,52005
Trois Boutiques,Malakoff,,52006
Trois Boutiques,Morc_Aspirale,,52007
Trois Boutiques,Morc_ Les Palmiers,,52008
Trois Boutiques,Morc Pitchen,,52009
Trois Boutiques,Plein Bois,,52010
Trois Boutiques,Trois Boutiques,,52011
Trois Boutiques,Union Vale,,52012
Trois Boutiques,Virginia,,52013
Trou aux Biches,Cite EDC Pere Laval,,22301
Trou aux Biches,Morc Asviva,,22302
Trou aux Biches,Morc Bassa,,22303
Trou aux Biches,Morc Choisy,,22304
Trou aux Biches,Morc Elaya,,22305
Trou aux Biches,Morc Future,,22306
Trou aux Biches,Morc Hossen,,22307
Trou aux Biches,Morc Jhuboo,,22308
Trou aux Biches,Morc Mascareign,,22309
Trou aux Biches,Morc Moosary,,22310
Trou aux Biches,Morc Papin,,22311
Trou aux Biches,Morc Ramdewar,,22312
Trou aux Biches,Morc Ramdhany,,22313
Trou aux Biches,Morc Residence,,22314
Trou aux Biches,Morc Sagitaire,,22315
Trou aux Biches,Morc Souvenir,,22316
Trou aux Biches,Morc Tobago,,22317
Trou aux Biches,Morc Trio,,22318
Trou aux Biches,Morc VRS Choisy,,22319
Trou aux Biches,Residence Flebistier,,22320
Trou aux Biches,Trou aux Biches I,,22321
Trou aux Biches,Trou aux Biches II,,22322
Trou DEau Douce,Beau Rivage,,42201
Trou DEau Douce,Camp Nadal,,42202
Trou DEau Douce,Camp Nowbuth,,42203
Trou DEau Douce,Camp Toorab,,42204
Trou DEau Douce,Debarcadere,,42205
Trou DEau Douce,Desperoux,,42206
Trou DEau Douce,La Pelouse,,42207
Trou DEau Douce,Le Maho,,42208
Trou DEau Douce,Montee Bastille,,42209
Trou DEau Douce,Palmar Beach,,42210
Trou DEau Douce,Sept Croisees_inc Montaigu,,42211
Trou DEau Douce,Touessrock_Casuarina,,42212
Trou DEau Douce,Victoria,,42213
Tyack,LOWER TYACK,,61802
Tyack,UPPER TYACK,,61805
Tyack,CITE TYACK,,61801
Tyack,MORC BLUE PRINT,,61803
Tyack,NHDC TYACK,,61804
Union Ducray _ St Aubin,UNION DUCRAY S_E_Union St Aubin,,61501
Union Ducray _ St Aubin,CITE SAINT AUBIN,,61502
Union Ducray _ St Aubin,MORC St Aubin,,61503
Union Ducray _ St Aubin,New morc St Aubin _land only,,61504
Union Park,Cluny rd,,52104
